* Measurement data measured by REW V5.20.4
* Source: Umik-1  Gain: 12dB  , MICROPHONE, L, volume: 1.000. Timing signal peak level -28.9 dBFS, measurement signal peak level -23.4 dBFS
* Format: 1M Log Swept Sine, 1 sweep at -10.0 dBFS using an acoustic timing reference
* Dated: Mar 25, 2022 2:01:06 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Delay -0.0154 ms (-5.3 mm, -0.21 in) using estimated IR delay relative to Acoustic reference on  L with no timing offset
* Measurement: 80Hz Target Mar 25
* Smoothing: Psychoacoustic
* Frequency Step: 0.36621097 Hz
* Start Frequency: 50.1709 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
2013.794105, 75.027, -176.7861
2014.160316, 75.026, -176.7908
2014.526527, 75.025, -176.7954
2014.892738, 75.025, -176.8000
2015.258949, 75.024, -176.8047
2015.625160, 75.023, -176.8093
2015.991371, 75.023, -176.8140
2016.357582, 75.022, -176.8186
2016.723793, 75.021, -176.8232
2017.090004, 75.021, -176.8279
2017.456215, 75.020, -176.8325
2017.822426, 75.019, -176.8372
2018.188637, 75.019, -176.8418
2018.554848, 75.018, -176.8464
2018.921059, 75.017, -176.8511
2019.287270, 75.017, -176.8557
2019.653481, 75.016, -176.8604
2020.019692, 75.015, -176.8650
2020.385903, 75.015, -176.8696
2020.752113, 75.014, -176.8743
2021.118324, 75.013, -176.8789
2021.484535, 75.013, -176.8835
2021.850746, 75.012, -176.8881
2022.216957, 75.011, -176.8926
2022.583168, 75.011, -176.8972
2022.949379, 75.010, -176.9018
2023.315590, 75.009, -176.9064
2023.681801, 75.009, -176.9109
2024.048012, 75.008, -176.9155
2024.414223, 75.007, -176.9201
2024.780434, 75.007, -176.9247
2025.146645, 75.006, -176.9293
2025.512856, 75.005, -176.9338
2025.879067, 75.005, -176.9384
2026.245278, 75.004, -176.9430
2026.611489, 75.003, -176.9476
2026.977700, 75.002, -176.9521
2027.343911, 75.002, -176.9567
2027.710122, 75.001, -176.9613
2028.076333, 75.000, -176.9659
2028.442544, 75.000, -176.9705
2028.808755, 74.999, -176.9750
2029.174966, 74.998, -176.9796
2029.541177, 74.998, -176.9842
2029.907388, 74.997, -176.9888
2030.273599, 74.996, -176.9933
2030.639810, 74.995, -176.9979
2031.006021, 74.995, -177.0024
2031.372232, 74.994, -177.0070
2031.738443, 74.993, -177.0115
2032.104653, 74.993, -177.0160
2032.470864, 74.992, -177.0205
2032.837075, 74.991, -177.0250
2033.203286, 74.990, -177.0295
2033.569497, 74.990, -177.0341
2033.935708, 74.989, -177.0386
2034.301919, 74.988, -177.0431
2034.668130, 74.988, -177.0476
2035.034341, 74.987, -177.0521
2035.400552, 74.986, -177.0566
2035.766763, 74.985, -177.0612
2036.132974, 74.985, -177.0657
2036.499185, 74.984, -177.0702
2036.865396, 74.983, -177.0747
2037.231607, 74.983, -177.0792
2037.597818, 74.982, -177.0836
2037.964029, 74.981, -177.0881
2038.330240, 74.980, -177.0925
2038.696451, 74.980, -177.0970
2039.062662, 74.979, -177.1014
2039.428873, 74.978, -177.1059
2039.795084, 74.977, -177.1104
2040.161295, 74.977, -177.1148
2040.527506, 74.976, -177.1193
2040.893717, 74.975, -177.1237
2041.259928, 74.974, -177.1282
2041.626139, 74.974, -177.1326
2041.992350, 74.973, -177.1370
2042.358561, 74.972, -177.1414
2042.724772, 74.971, -177.1458
2043.090982, 74.971, -177.1502
2043.457193, 74.970, -177.1546
2043.823404, 74.969, -177.1590
2044.189615, 74.968, -177.1634
2044.555826, 74.968, -177.1678
2044.922037, 74.967, -177.1722
2045.288248, 74.966, -177.1766
2045.654459, 74.965, -177.1810
2046.020670, 74.965, -177.1854
2046.386881, 74.964, -177.1897
2046.753092, 74.963, -177.1940
2047.119303, 74.962, -177.1984
2047.485514, 74.962, -177.2027
2047.851725, 74.961, -177.2070
2048.217936, 74.960, -177.2114
2048.584147, 74.959, -177.2157
2048.950358, 74.959, -177.2200
2049.316569, 74.958, -177.2244
2049.682780, 74.957, -177.2287
2050.048991, 74.956, -177.2330
2050.415202, 74.955, -177.2372
2050.781413, 74.955, -177.2415
2051.147624, 74.954, -177.2458
2051.513835, 74.953, -177.2501
2051.880046, 74.952, -177.2543
2052.246257, 74.952, -177.2586
2052.612468, 74.951, -177.2629
2052.978679, 74.950, -177.2672
2053.344890, 74.949, -177.2714
2053.711101, 74.948, -177.2756
2054.077312, 74.948, -177.2798
2054.443522, 74.947, -177.2840
2054.809733, 74.946, -177.2882
2055.175944, 74.945, -177.2924
2055.542155, 74.944, -177.2966
2055.908366, 74.944, -177.3008
2056.274577, 74.943, -177.3051
2056.640788, 74.942, -177.3092
2057.006999, 74.941, -177.3134
2057.373210, 74.940, -177.3175
2057.739421, 74.940, -177.3217
2058.105632, 74.939, -177.3258
2058.471843, 74.938, -177.3300
2058.838054, 74.937, -177.3341
2059.204265, 74.936, -177.3382
2059.570476, 74.936, -177.3423
2059.936687, 74.935, -177.3464
2060.302898, 74.934, -177.3505
2060.669109, 74.933, -177.3546
2061.035320, 74.932, -177.3586
2061.401531, 74.932, -177.3627
2061.767742, 74.931, -177.3668
2062.133953, 74.930, -177.3708
2062.500164, 74.929, -177.3749
2062.866375, 74.928, -177.3789
2063.232586, 74.928, -177.3829
2063.598797, 74.927, -177.3870
2063.965008, 74.926, -177.3910
2064.331219, 74.925, -177.3950
2064.697430, 74.924, -177.3990
2065.063641, 74.923, -177.4030
2065.429852, 74.923, -177.4069
2065.796062, 74.922, -177.4109
2066.162273, 74.921, -177.4149
2066.528484, 74.920, -177.4188
2066.894695, 74.919, -177.4227
2067.260906, 74.918, -177.4266
2067.627117, 74.918, -177.4305
2067.993328, 74.917, -177.4344
2068.359539, 74.916, -177.4384
2068.725750, 74.915, -177.4423
2069.091961, 74.914, -177.4462
2069.458172, 74.913, -177.4500
2069.824383, 74.913, -177.4539
2070.190594, 74.912, -177.4577
2070.556805, 74.911, -177.4615
2070.923016, 74.910, -177.4654
2071.289227, 74.909, -177.4692
2071.655438, 74.908, -177.4730
2072.021649, 74.907, -177.4768
2072.387860, 74.907, -177.4806
2072.754071, 74.906, -177.4844
2073.120282, 74.905, -177.4882
2073.486493, 74.904, -177.4919
2073.852704, 74.903, -177.4957
2074.218915, 74.902, -177.4994
2074.585126, 74.901, -177.5031
2074.951337, 74.901, -177.5068
2075.317548, 74.900, -177.5106
2075.683759, 74.899, -177.5143
2076.049970, 74.898, -177.5179
2076.416181, 74.897, -177.5216
2076.782391, 74.896, -177.5253
2077.148602, 74.895, -177.5289
2077.514813, 74.895, -177.5326
2077.881024, 74.894, -177.5362
2078.247235, 74.893, -177.5398
2078.613446, 74.892, -177.5434
2078.979657, 74.891, -177.5470
2079.345868, 74.890, -177.5506
2079.712079, 74.889, -177.5542
2080.078290, 74.888, -177.5577
2080.444501, 74.888, -177.5613
2080.810712, 74.887, -177.5648
2081.176923, 74.886, -177.5684
2081.543134, 74.885, -177.5719
2081.909345, 74.884, -177.5754
2082.275556, 74.883, -177.5789
2082.641767, 74.882, -177.5823
2083.007978, 74.881, -177.5858
2083.374189, 74.881, -177.5893
2083.740400, 74.880, -177.5927
2084.106611, 74.879, -177.5961
2084.472822, 74.878, -177.5995
2084.839033, 74.877, -177.6030
2085.205244, 74.876, -177.6064
2085.571455, 74.875, -177.6097
2085.937666, 74.874, -177.6131
2086.303877, 74.873, -177.6165
2086.670088, 74.873, -177.6198
2087.036299, 74.872, -177.6232
2087.402510, 74.871, -177.6265
2087.768721, 74.870, -177.6298
2088.134931, 74.869, -177.6331
2088.501142, 74.868, -177.6364
2088.867353, 74.867, -177.6396
2089.233564, 74.866, -177.6429
2089.599775, 74.865, -177.6461
2089.965986, 74.864, -177.6494
2090.332197, 74.864, -177.6526
2090.698408, 74.863, -177.6558
2091.064619, 74.862, -177.6590
2091.430830, 74.861, -177.6622
2091.797041, 74.860, -177.6653
2092.163252, 74.859, -177.6685
2092.529463, 74.858, -177.6716
2092.895674, 74.857, -177.6747
2093.261885, 74.856, -177.6779
2093.628096, 74.855, -177.6810
2093.994307, 74.854, -177.6841
2094.360518, 74.854, -177.6871
2094.726729, 74.853, -177.6902
2095.092940, 74.852, -177.6932
2095.459151, 74.851, -177.6963
2095.825362, 74.850, -177.6993
2096.191573, 74.849, -177.7023
2096.557784, 74.848, -177.7053
2096.923995, 74.847, -177.7083
2097.290206, 74.846, -177.7112
2097.656417, 74.845, -177.7142
2098.022628, 74.844, -177.7171
2098.388839, 74.843, -177.7200
2098.755050, 74.843, -177.7230
2099.121260, 74.842, -177.7258
2099.487471, 74.841, -177.7287
2099.853682, 74.840, -177.7316
2100.219893, 74.839, -177.7344
2100.586104, 74.838, -177.7372
2100.952315, 74.837, -177.7401
2101.318526, 74.836, -177.7429
2101.684737, 74.835, -177.7457
2102.050948, 74.834, -177.7485
2102.417159, 74.833, -177.7512
2102.783370, 74.832, -177.7540
2103.149581, 74.831, -177.7567
2103.515792, 74.831, -177.7595
2103.882003, 74.830, -177.7621
2104.248214, 74.829, -177.7648
2104.614425, 74.828, -177.7675
2104.980636, 74.827, -177.7702
2105.346847, 74.826, -177.7728
2105.713058, 74.825, -177.7755
2106.079269, 74.824, -177.7781
2106.445480, 74.823, -177.7807
2106.811691, 74.822, -177.7833
2107.177902, 74.821, -177.7858
2107.544113, 74.820, -177.7884
2107.910324, 74.819, -177.7910
2108.276535, 74.818, -177.7935
2108.642746, 74.817, -177.7960
2109.008957, 74.816, -177.7985
2109.375168, 74.816, -177.8010
2109.741379, 74.815, -177.8034
2110.107590, 74.814, -177.8058
2110.473800, 74.813, -177.8083
2110.840011, 74.812, -177.8107
2111.206222, 74.811, -177.8131
2111.572433, 74.810, -177.8155
2111.938644, 74.809, -177.8179
2112.304855, 74.808, -177.8203
2112.671066, 74.807, -177.8226
2113.037277, 74.806, -177.8249
2113.403488, 74.805, -177.8272
2113.769699, 74.804, -177.8295
2114.135910, 74.803, -177.8318
2114.502121, 74.802, -177.8340
2114.868332, 74.801, -177.8363
2115.234543, 74.800, -177.8386
2115.600754, 74.800, -177.8408
2115.966965, 74.799, -177.8430
2116.333176, 74.798, -177.8452
2116.699387, 74.797, -177.8474
2117.065598, 74.796, -177.8495
2117.431809, 74.795, -177.8516
2117.798020, 74.794, -177.8538
2118.164231, 74.793, -177.8559
2118.530442, 74.792, -177.8580
2118.896653, 74.791, -177.8600
2119.262864, 74.790, -177.8621
2119.629075, 74.789, -177.8642
2119.995286, 74.788, -177.8662
2120.361497, 74.787, -177.8682
2120.727708, 74.786, -177.8702
2121.093919, 74.785, -177.8723
2121.460129, 74.784, -177.8742
2121.826340, 74.783, -177.8762
2122.192551, 74.782, -177.8781
2122.558762, 74.782, -177.8801
2122.924973, 74.781, -177.8820
2123.291184, 74.780, -177.8839
2123.657395, 74.779, -177.8857
2124.023606, 74.778, -177.8876
2124.389817, 74.777, -177.8894
2124.756028, 74.776, -177.8912
2125.122239, 74.775, -177.8931
2125.488450, 74.774, -177.8948
2125.854661, 74.773, -177.8966
2126.220872, 74.772, -177.8984
2126.587083, 74.771, -177.9001
2126.953294, 74.770, -177.9019
2127.319505, 74.769, -177.9036
2127.685716, 74.768, -177.9053
2128.051927, 74.767, -177.9070
2128.418138, 74.766, -177.9086
2128.784349, 74.765, -177.9103
2129.150560, 74.764, -177.9119
2129.516771, 74.764, -177.9136
2129.882982, 74.763, -177.9152
2130.249193, 74.762, -177.9167
2130.615404, 74.761, -177.9183
2130.981615, 74.760, -177.9199
2131.347826, 74.759, -177.9214
2131.714037, 74.758, -177.9230
2132.080248, 74.757, -177.9245
2132.446459, 74.756, -177.9260
2132.812669, 74.755, -177.9274
2133.178880, 74.754, -177.9289
2133.545091, 74.753, -177.9304
2133.911302, 74.752, -177.9318
2134.277513, 74.751, -177.9332
2134.643724, 74.750, -177.9346
2135.009935, 74.749, -177.9360
2135.376146, 74.748, -177.9373
2135.742357, 74.747, -177.9387
2136.108568, 74.746, -177.9400
2136.474779, 74.746, -177.9413
2136.840990, 74.745, -177.9426
2137.207201, 74.744, -177.9439
2137.573412, 74.743, -177.9452
2137.939623, 74.742, -177.9465
2138.305834, 74.741, -177.9477
2138.672045, 74.740, -177.9489
2139.038256, 74.739, -177.9501
2139.404467, 74.738, -177.9514
2139.770678, 74.737, -177.9525
2140.136889, 74.736, -177.9537
2140.503100, 74.735, -177.9548
2140.869311, 74.734, -177.9559
2141.235522, 74.733, -177.9570
2141.601733, 74.732, -177.9581
2141.967944, 74.731, -177.9592
2142.334155, 74.731, -177.9603
2142.700366, 74.730, -177.9613
2143.066577, 74.729, -177.9623
2143.432788, 74.728, -177.9634
2143.798999, 74.727, -177.9644
2144.165209, 74.726, -177.9653
2144.531420, 74.725, -177.9663
2144.897631, 74.724, -177.9673
2145.263842, 74.723, -177.9682
2145.630053, 74.722, -177.9691
2145.996264, 74.721, -177.9700
2146.362475, 74.720, -177.9709
2146.728686, 74.719, -177.9718
2147.094897, 74.718, -177.9727
2147.461108, 74.717, -177.9735
2147.827319, 74.717, -177.9744
2148.193530, 74.716, -177.9752
2148.559741, 74.715, -177.9760
2148.925952, 74.714, -177.9767
2149.292163, 74.713, -177.9775
2149.658374, 74.712, -177.9783
2150.024585, 74.711, -177.9790
2150.390796, 74.710, -177.9797
2150.757007, 74.709, -177.9805
2151.123218, 74.708, -177.9811
2151.489429, 74.707, -177.9818
2151.855640, 74.706, -177.9825
2152.221851, 74.706, -177.9832
2152.588062, 74.705, -177.9838
2152.954273, 74.704, -177.9844
2153.320484, 74.703, -177.9850
2153.686695, 74.702, -177.9856
2154.052906, 74.701, -177.9861
2154.419117, 74.700, -177.9867
2154.785328, 74.699, -177.9872
2155.151538, 74.698, -177.9878
2155.517749, 74.697, -177.9883
2155.883960, 74.696, -177.9888
2156.250171, 74.696, -177.9893
2156.616382, 74.695, -177.9897
2156.982593, 74.694, -177.9902
2157.348804, 74.693, -177.9906
2157.715015, 74.692, -177.9910
2158.081226, 74.691, -177.9915
2158.447437, 74.690, -177.9919
2158.813648, 74.689, -177.9922
2159.179859, 74.688, -177.9926
2159.546070, 74.687, -177.9930
2159.912281, 74.687, -177.9933
2160.278492, 74.686, -177.9937
2160.644703, 74.685, -177.9940
2161.010914, 74.684, -177.9943
2161.377125, 74.683, -177.9946
2161.743336, 74.682, -177.9948
2162.109547, 74.681, -177.9951
2162.475758, 74.680, -177.9953
2162.841969, 74.679, -177.9955
2163.208180, 74.679, -177.9958
2163.574391, 74.678, -177.9960
2163.940602, 74.677, -177.9962
2164.306813, 74.676, -177.9963
2164.673024, 74.675, -177.9965
2165.039235, 74.674, -177.9966
2165.405446, 74.673, -177.9968
2165.771657, 74.672, -177.9969
2166.137868, 74.672, -177.9970
2166.504078, 74.671, -177.9971
2166.870289, 74.670, -177.9972
2167.236500, 74.669, -177.9973
2167.602711, 74.668, -177.9973
2167.968922, 74.667, -177.9974
2168.335133, 74.666, -177.9974
2168.701344, 74.665, -177.9974
2169.067555, 74.665, -177.9974
2169.433766, 74.664, -177.9974
2169.799977, 74.663, -177.9974
2170.166188, 74.662, -177.9973
2170.532399, 74.661, -177.9973
2170.898610, 74.660, -177.9972
2171.264821, 74.659, -177.9971
2171.631032, 74.659, -177.9971
2171.997243, 74.658, -177.9969
2172.363454, 74.657, -177.9968
2172.729665, 74.656, -177.9967
2173.095876, 74.655, -177.9966
2173.462087, 74.654, -177.9965
2173.828298, 74.654, -177.9963
2174.194509, 74.653, -177.9961
2174.560720, 74.652, -177.9959
2174.926931, 74.651, -177.9957
2175.293142, 74.650, -177.9955
2175.659353, 74.649, -177.9953
2176.025564, 74.649, -177.9951
2176.391775, 74.648, -177.9948
2176.757986, 74.647, -177.9946
2177.124197, 74.646, -177.9943
2177.490407, 74.645, -177.9940
2177.856618, 74.644, -177.9937
2178.222829, 74.644, -177.9934
2178.589040, 74.643, -177.9931
2178.955251, 74.642, -177.9928
2179.321462, 74.641, -177.9924
2179.687673, 74.640, -177.9921
2180.053884, 74.639, -177.9917
2180.420095, 74.639, -177.9913
2180.786306, 74.638, -177.9910
2181.152517, 74.637, -177.9906
2181.518728, 74.636, -177.9902
2181.884939, 74.635, -177.9897
2182.251150, 74.635, -177.9893
2182.617361, 74.634, -177.9889
2182.983572, 74.633, -177.9885
2183.349783, 74.632, -177.9880
2183.715994, 74.631, -177.9875
2184.082205, 74.631, -177.9871
2184.448416, 74.630, -177.9866
2184.814627, 74.629, -177.9861
2185.180838, 74.628, -177.9856
2185.547049, 74.628, -177.9850
2185.913260, 74.627, -177.9845
2186.279471, 74.626, -177.9839
2186.645682, 74.625, -177.9834
2187.011893, 74.624, -177.9828
2187.378104, 74.624, -177.9823
2187.744315, 74.623, -177.9818
2188.110526, 74.622, -177.9811
2188.476737, 74.621, -177.9805
2188.842947, 74.621, -177.9799
2189.209158, 74.620, -177.9793
2189.575369, 74.619, -177.9787
2189.941580, 74.618, -177.9781
2190.307791, 74.617, -177.9774
2190.674002, 74.617, -177.9767
2191.040213, 74.616, -177.9761
2191.406424, 74.615, -177.9754
2191.772635, 74.614, -177.9747
2192.138846, 74.614, -177.9741
2192.505057, 74.613, -177.9734
2192.871268, 74.612, -177.9727
2193.237479, 74.611, -177.9719
2193.603690, 74.611, -177.9712
2193.969901, 74.610, -177.9705
2194.336112, 74.609, -177.9697
2194.702323, 74.608, -177.9690
2195.068534, 74.608, -177.9683
2195.434745, 74.607, -177.9675
2195.800956, 74.606, -177.9667
2196.167167, 74.606, -177.9659
2196.533378, 74.605, -177.9651
2196.899589, 74.604, -177.9643
2197.265800, 74.603, -177.9635
2197.632011, 74.603, -177.9627
2197.998222, 74.602, -177.9619
2198.364433, 74.601, -177.9611
2198.730644, 74.601, -177.9602
2199.096855, 74.600, -177.9594
2199.463066, 74.599, -177.9585
2199.829277, 74.598, -177.9576
2200.195487, 74.598, -177.9568
2200.561698, 74.597, -177.9559
2200.927909, 74.596, -177.9551
2201.294120, 74.596, -177.9542
2201.660331, 74.595, -177.9533
2202.026542, 74.594, -177.9524
2202.392753, 74.594, -177.9515
2202.758964, 74.593, -177.9506
2203.125175, 74.592, -177.9496
2203.491386, 74.591, -177.9487
2203.857597, 74.591, -177.9478
2204.223808, 74.590, -177.9469
2204.590019, 74.589, -177.9460
2204.956230, 74.589, -177.9451
2205.322441, 74.588, -177.9441
2205.688652, 74.587, -177.9431
2206.054863, 74.587, -177.9421
2206.421074, 74.586, -177.9412
2206.787285, 74.585, -177.9402
2207.153496, 74.585, -177.9392
2207.519707, 74.584, -177.9382
2207.885918, 74.583, -177.9373
2208.252129, 74.583, -177.9363
2208.618340, 74.582, -177.9353
2208.984551, 74.581, -177.9343
2209.350762, 74.581, -177.9333
2209.716973, 74.580, -177.9323
2210.083184, 74.580, -177.9313
2210.449395, 74.579, -177.9302
2210.815606, 74.578, -177.9292
2211.181816, 74.578, -177.9282
2211.548027, 74.577, -177.9271
2211.914238, 74.576, -177.9261
2212.280449, 74.576, -177.9250
2212.646660, 74.575, -177.9240
2213.012871, 74.574, -177.9230
2213.379082, 74.574, -177.9219
2213.745293, 74.573, -177.9209
2214.111504, 74.573, -177.9199
2214.477715, 74.572, -177.9188
2214.843926, 74.571, -177.9178
2215.210137, 74.571, -177.9167
2215.576348, 74.570, -177.9156
2215.942559, 74.570, -177.9145
2216.308770, 74.569, -177.9134
2216.674981, 74.568, -177.9123
2217.041192, 74.568, -177.9112
2217.407403, 74.567, -177.9101
2217.773614, 74.567, -177.9090
2218.139825, 74.566, -177.9079
2218.506036, 74.565, -177.9068
2218.872247, 74.565, -177.9057
2219.238458, 74.564, -177.9046
2219.604669, 74.564, -177.9035
2219.970880, 74.563, -177.9024
2220.337091, 74.563, -177.9013
2220.703302, 74.562, -177.9002
2221.069513, 74.561, -177.8991
2221.435724, 74.561, -177.8980
2221.801935, 74.560, -177.8969
2222.168146, 74.560, -177.8958
2222.534356, 74.559, -177.8947
2222.900567, 74.559, -177.8936
2223.266778, 74.558, -177.8925
2223.632989, 74.557, -177.8914
2223.999200, 74.557, -177.8903
2224.365411, 74.556, -177.8892
2224.731622, 74.556, -177.8881
2225.097833, 74.555, -177.8870
2225.464044, 74.555, -177.8859
2225.830255, 74.554, -177.8848
2226.196466, 74.554, -177.8837
2226.562677, 74.553, -177.8826
2226.928888, 74.553, -177.8815
2227.295099, 74.552, -177.8804
2227.661310, 74.551, -177.8793
2228.027521, 74.551, -177.8781
2228.393732, 74.550, -177.8770
2228.759943, 74.550, -177.8758
2229.126154, 74.549, -177.8746
2229.492365, 74.549, -177.8735
2229.858576, 74.548, -177.8723
2230.224787, 74.548, -177.8712
2230.590998, 74.547, -177.8700
2230.957209, 74.547, -177.8688
2231.323420, 74.546, -177.8677
2231.689631, 74.546, -177.8666
2232.055842, 74.545, -177.8655
2232.422053, 74.545, -177.8644
2232.788264, 74.544, -177.8633
2233.154475, 74.544, -177.8622
2233.520685, 74.543, -177.8611
2233.886896, 74.543, -177.8600
2234.253107, 74.542, -177.8589
2234.619318, 74.542, -177.8578
2234.985529, 74.541, -177.8567
2235.351740, 74.541, -177.8556
2235.717951, 74.540, -177.8545
2236.084162, 74.540, -177.8534
2236.450373, 74.539, -177.8523
2236.816584, 74.539, -177.8512
2237.182795, 74.539, -177.8501
2237.549006, 74.538, -177.8490
2237.915217, 74.538, -177.8479
2238.281428, 74.537, -177.8468
2238.647639, 74.537, -177.8457
2239.013850, 74.536, -177.8446
2239.380061, 74.536, -177.8435
2239.746272, 74.535, -177.8424
2240.112483, 74.535, -177.8413
2240.478694, 74.534, -177.8402
2240.844905, 74.534, -177.8391
2241.211116, 74.534, -177.8380
2241.577327, 74.533, -177.8369
2241.943538, 74.533, -177.8358
2242.309749, 74.532, -177.8347
2242.675960, 74.532, -177.8337
2243.042171, 74.531, -177.8326
2243.408382, 74.531, -177.8316
2243.774593, 74.531, -177.8306
2244.140804, 74.530, -177.8295
2244.507015, 74.530, -177.8285
2244.873225, 74.529, -177.8275
2245.239436, 74.529, -177.8264
2245.605647, 74.528, -177.8254
2245.971858, 74.528, -177.8243
2246.338069, 74.528, -177.8233
2246.704280, 74.527, -177.8223
2247.070491, 74.527, -177.8212
2247.436702, 74.526, -177.8202
2247.802913, 74.526, -177.8192
2248.169124, 74.526, -177.8182
2248.535335, 74.525, -177.8172
2248.901546, 74.525, -177.8162
2249.267757, 74.524, -177.8152
2249.633968, 74.524, -177.8143
2250.000179, 74.524, -177.8133
2250.366390, 74.523, -177.8123
2250.732601, 74.523, -177.8113
2251.098812, 74.522, -177.8104
2251.465023, 74.522, -177.8094
2251.831234, 74.522, -177.8084
2252.197445, 74.521, -177.8074
2252.563656, 74.521, -177.8065
2252.929867, 74.521, -177.8055
2253.296078, 74.520, -177.8046
2253.662289, 74.520, -177.8037
2254.028500, 74.520, -177.8028
2254.394711, 74.519, -177.8019
2254.760922, 74.519, -177.8010
2255.127133, 74.518, -177.8000
2255.493344, 74.518, -177.7991
2255.859554, 74.518, -177.7982
2256.225765, 74.517, -177.7973
2256.591976, 74.517, -177.7964
2256.958187, 74.517, -177.7956
2257.324398, 74.516, -177.7947
2257.690609, 74.516, -177.7939
2258.056820, 74.516, -177.7930
2258.423031, 74.515, -177.7922
2258.789242, 74.515, -177.7913
2259.155453, 74.515, -177.7905
2259.521664, 74.514, -177.7896
2259.887875, 74.514, -177.7888
2260.254086, 74.514, -177.7880
2260.620297, 74.513, -177.7872
2260.986508, 74.513, -177.7864
2261.352719, 74.513, -177.7856
2261.718930, 74.512, -177.7849
2262.085141, 74.512, -177.7841
2262.451352, 74.512, -177.7833
2262.817563, 74.511, -177.7825
2263.183774, 74.511, -177.7818
2263.549985, 74.511, -177.7811
2263.916196, 74.510, -177.7803
2264.282407, 74.510, -177.7796
2264.648618, 74.510, -177.7789
2265.014829, 74.510, -177.7781
2265.381040, 74.509, -177.7774
2265.747251, 74.509, -177.7767
2266.113462, 74.509, -177.7761
2266.479673, 74.508, -177.7754
2266.845884, 74.508, -177.7747
2267.212094, 74.508, -177.7740
2267.578305, 74.507, -177.7734
2267.944516, 74.507, -177.7727
2268.310727, 74.507, -177.7721
2268.676938, 74.507, -177.7715
2269.043149, 74.506, -177.7709
2269.409360, 74.506, -177.7703
2269.775571, 74.506, -177.7697
2270.141782, 74.506, -177.7690
2270.507993, 74.505, -177.7684
2270.874204, 74.505, -177.7679
2271.240415, 74.505, -177.7673
2271.606626, 74.504, -177.7668
2271.972837, 74.504, -177.7662
2272.339048, 74.504, -177.7657
2272.705259, 74.504, -177.7651
2273.071470, 74.503, -177.7646
2273.437681, 74.503, -177.7641
2273.803892, 74.503, -177.7636
2274.170103, 74.503, -177.7631
2274.536314, 74.502, -177.7626
2274.902525, 74.502, -177.7621
2275.268736, 74.502, -177.7617
2275.634947, 74.502, -177.7612
2276.001158, 74.501, -177.7608
2276.367369, 74.501, -177.7604
2276.733580, 74.501, -177.7599
2277.099791, 74.501, -177.7595
2277.466002, 74.500, -177.7591
2277.832213, 74.500, -177.7587
2278.198424, 74.500, -177.7584
2278.564634, 74.500, -177.7580
2278.930845, 74.499, -177.7576
2279.297056, 74.499, -177.7573
2279.663267, 74.499, -177.7569
2280.029478, 74.499, -177.7565
2280.395689, 74.498, -177.7562
2280.761900, 74.498, -177.7559
2281.128111, 74.498, -177.7556
2281.494322, 74.498, -177.7553
2281.860533, 74.498, -177.7550
2282.226744, 74.497, -177.7548
2282.592955, 74.497, -177.7545
2282.959166, 74.497, -177.7543
2283.325377, 74.497, -177.7540
2283.691588, 74.496, -177.7538
2284.057799, 74.496, -177.7535
2284.424010, 74.496, -177.7534
2284.790221, 74.496, -177.7532
2285.156432, 74.496, -177.7530
2285.522643, 74.495, -177.7528
2285.888854, 74.495, -177.7526
2286.255065, 74.495, -177.7524
2286.621276, 74.495, -177.7523
2286.987487, 74.495, -177.7522
2287.353698, 74.494, -177.7521
2287.719909, 74.494, -177.7520
2288.086120, 74.494, -177.7518
2288.452331, 74.494, -177.7518
2288.818542, 74.494, -177.7517
2289.184753, 74.493, -177.7516
2289.550963, 74.493, -177.7516
2289.917174, 74.493, -177.7515
2290.283385, 74.493, -177.7515
2290.649596, 74.493, -177.7515
2291.015807, 74.492, -177.7515
2291.382018, 74.492, -177.7515
2291.748229, 74.492, -177.7515
2292.114440, 74.492, -177.7515
2292.480651, 74.492, -177.7515
2292.846862, 74.491, -177.7516
2293.213073, 74.491, -177.7516
2293.579284, 74.491, -177.7517
2293.945495, 74.491, -177.7518
2294.311706, 74.491, -177.7519
2294.677917, 74.490, -177.7520
2295.044128, 74.490, -177.7521
2295.410339, 74.490, -177.7523
2295.776550, 74.490, -177.7524
2296.142761, 74.490, -177.7526
2296.508972, 74.490, -177.7527
2296.875183, 74.489, -177.7529
2297.241394, 74.489, -177.7531
2297.607605, 74.489, -177.7533
2297.973816, 74.489, -177.7535
2298.340027, 74.489, -177.7538
2298.706238, 74.489, -177.7540
2299.072449, 74.488, -177.7543
2299.438660, 74.488, -177.7545
2299.804871, 74.488, -177.7548
2300.171082, 74.488, -177.7551
2300.537293, 74.488, -177.7554
2300.903503, 74.488, -177.7557
2301.269714, 74.487, -177.7560
2301.635925, 74.487, -177.7563
2302.002136, 74.487, -177.7567
2302.368347, 74.487, -177.7571
2302.734558, 74.487, -177.7574
2303.100769, 74.487, -177.7578
2303.466980, 74.486, -177.7582
2303.833191, 74.486, -177.7586
2304.199402, 74.486, -177.7590
2304.565613, 74.486, -177.7595
2304.931824, 74.486, -177.7599
2305.298035, 74.486, -177.7603
2305.664246, 74.485, -177.7608
2306.030457, 74.485, -177.7613
2306.396668, 74.485, -177.7618
2306.762879, 74.485, -177.7623
2307.129090, 74.485, -177.7628
