* Measurement data measured by REW V5.20.4
* Source: Umik-1  Gain: 12dB  , MICROPHONE, L, volume: 1.000. Timing signal peak level -17.3 dBFS, measurement signal peak level -8.3 dBFS
* Format: 1M Log Swept Sine, 1 sweep at -10.0 dBFS using an acoustic timing reference
* Dated: Mar 25, 2022 9:53:45 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Delay -0.0204 ms (-7.0 mm, -0.28 in) using estimated IR delay relative to Acoustic reference on  L with no timing offset
* Measurement: 80Hz Target Mar 25
* Smoothing: Psychoacoustic
* Frequency Step: 0.36621097 Hz
* Start Frequency: 50.1709 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
869.384832, 85.743, -149.2692
869.751043, 85.743, -149.2919
870.117254, 85.742, -149.3146
870.483465, 85.741, -149.3373
870.849676, 85.740, -149.3599
871.215887, 85.740, -149.3826
871.582098, 85.739, -149.4052
871.948309, 85.738, -149.4278
872.314520, 85.738, -149.4504
872.680731, 85.737, -149.4729
873.046942, 85.736, -149.4954
873.413153, 85.736, -149.5179
873.779364, 85.735, -149.5404
874.145575, 85.734, -149.5629
874.511786, 85.733, -149.5853
874.877997, 85.733, -149.6077
875.244208, 85.732, -149.6301
875.610419, 85.731, -149.6524
875.976630, 85.730, -149.6747
876.342841, 85.730, -149.6971
876.709052, 85.729, -149.7194
877.075263, 85.728, -149.7416
877.441474, 85.727, -149.7639
877.807685, 85.727, -149.7861
878.173896, 85.726, -149.8082
878.540106, 85.725, -149.8304
878.906317, 85.724, -149.8525
879.272528, 85.724, -149.8746
879.638739, 85.723, -149.8967
880.004950, 85.722, -149.9188
880.371161, 85.721, -149.9408
880.737372, 85.720, -149.9628
881.103583, 85.720, -149.9847
881.469794, 85.719, -150.0067
881.836005, 85.718, -150.0286
882.202216, 85.717, -150.0504
882.568427, 85.716, -150.0723
882.934638, 85.716, -150.0941
883.300849, 85.715, -150.1158
883.667060, 85.714, -150.1376
884.033271, 85.713, -150.1593
884.399482, 85.712, -150.1810
884.765693, 85.711, -150.2026
885.131904, 85.710, -150.2242
885.498115, 85.710, -150.2458
885.864326, 85.709, -150.2674
886.230537, 85.708, -150.2889
886.596748, 85.707, -150.3104
886.962959, 85.706, -150.3318
887.329170, 85.705, -150.3533
887.695381, 85.704, -150.3746
888.061592, 85.703, -150.3960
888.427803, 85.702, -150.4173
888.794014, 85.702, -150.4385
889.160225, 85.701, -150.4598
889.526435, 85.700, -150.4810
889.892646, 85.699, -150.5021
890.258857, 85.698, -150.5232
890.625068, 85.697, -150.5443
890.991279, 85.696, -150.5652
891.357490, 85.695, -150.5862
891.723701, 85.694, -150.6072
892.089912, 85.693, -150.6281
892.456123, 85.692, -150.6489
892.822334, 85.691, -150.6697
893.188545, 85.690, -150.6904
893.554756, 85.689, -150.7111
893.920967, 85.688, -150.7318
894.287178, 85.687, -150.7524
894.653389, 85.686, -150.7729
895.019600, 85.685, -150.7935
895.385811, 85.684, -150.8139
895.752022, 85.683, -150.8343
896.118233, 85.682, -150.8546
896.484444, 85.681, -150.8749
896.850655, 85.680, -150.8952
897.216866, 85.679, -150.9154
897.583077, 85.678, -150.9355
897.949288, 85.676, -150.9556
898.315499, 85.675, -150.9756
898.681710, 85.674, -150.9956
899.047921, 85.673, -151.0155
899.414132, 85.672, -151.0353
899.780343, 85.671, -151.0551
900.146554, 85.670, -151.0748
900.512765, 85.669, -151.0945
900.878975, 85.668, -151.1141
901.245186, 85.666, -151.1336
901.611397, 85.665, -151.1531
901.977608, 85.664, -151.1725
902.343819, 85.663, -151.1918
902.710030, 85.662, -151.2111
903.076241, 85.661, -151.2303
903.442452, 85.660, -151.2495
903.808663, 85.658, -151.2686
904.174874, 85.657, -151.2877
904.541085, 85.656, -151.3066
904.907296, 85.655, -151.3254
905.273507, 85.654, -151.3442
905.639718, 85.652, -151.3630
906.005929, 85.651, -151.3817
906.372140, 85.650, -151.4003
906.738351, 85.649, -151.4188
907.104562, 85.647, -151.4372
907.470773, 85.646, -151.4556
907.836984, 85.645, -151.4739
908.203195, 85.644, -151.4921
908.569406, 85.642, -151.5102
908.935617, 85.641, -151.5283
909.301828, 85.640, -151.5463
909.668039, 85.639, -151.5641
910.034250, 85.637, -151.5820
910.400461, 85.636, -151.5997
910.766672, 85.635, -151.6174
911.132883, 85.634, -151.6349
911.499094, 85.632, -151.6525
911.865304, 85.631, -151.6699
912.231515, 85.630, -151.6872
912.597726, 85.628, -151.7044
912.963937, 85.627, -151.7216
913.330148, 85.626, -151.7386
913.696359, 85.624, -151.7556
914.062570, 85.623, -151.7725
914.428781, 85.622, -151.7893
914.794992, 85.620, -151.8060
915.161203, 85.619, -151.8226
915.527414, 85.618, -151.8392
915.893625, 85.616, -151.8556
916.259836, 85.615, -151.8719
916.626047, 85.614, -151.8882
916.992258, 85.612, -151.9044
917.358469, 85.611, -151.9204
917.724680, 85.610, -151.9364
918.090891, 85.608, -151.9523
918.457102, 85.607, -151.9681
918.823313, 85.606, -151.9838
919.189524, 85.604, -151.9993
919.555735, 85.603, -152.0148
919.921946, 85.602, -152.0302
920.288157, 85.600, -152.0455
920.654368, 85.599, -152.0607
921.020579, 85.597, -152.0758
921.386790, 85.596, -152.0908
921.753001, 85.595, -152.1057
922.119212, 85.593, -152.1205
922.485423, 85.592, -152.1352
922.851634, 85.590, -152.1498
923.217844, 85.589, -152.1642
923.584055, 85.588, -152.1786
923.950266, 85.586, -152.1929
924.316477, 85.585, -152.2071
924.682688, 85.584, -152.2212
925.048899, 85.582, -152.2352
925.415110, 85.581, -152.2490
925.781321, 85.579, -152.2628
926.147532, 85.578, -152.2765
926.513743, 85.577, -152.2900
926.879954, 85.575, -152.3035
927.246165, 85.574, -152.3169
927.612376, 85.573, -152.3301
927.978587, 85.571, -152.3433
928.344798, 85.570, -152.3563
928.711009, 85.568, -152.3693
929.077220, 85.567, -152.3821
929.443431, 85.566, -152.3948
929.809642, 85.564, -152.4074
930.175853, 85.563, -152.4199
930.542064, 85.562, -152.4323
930.908275, 85.560, -152.4446
931.274486, 85.559, -152.4568
931.640697, 85.557, -152.4689
932.006908, 85.556, -152.4808
932.373119, 85.555, -152.4927
932.739330, 85.553, -152.5045
933.105541, 85.552, -152.5161
933.471752, 85.551, -152.5276
933.837963, 85.549, -152.5391
934.204174, 85.548, -152.5504
934.570384, 85.547, -152.5616
934.936595, 85.545, -152.5728
935.302806, 85.544, -152.5837
935.669017, 85.543, -152.5946
936.035228, 85.541, -152.6054
936.401439, 85.540, -152.6161
936.767650, 85.539, -152.6266
937.133861, 85.538, -152.6371
937.500072, 85.536, -152.6475
937.866283, 85.535, -152.6577
938.232494, 85.534, -152.6678
938.598705, 85.532, -152.6779
938.964916, 85.531, -152.6878
939.331127, 85.530, -152.6976
939.697338, 85.529, -152.7073
940.063549, 85.527, -152.7170
940.429760, 85.526, -152.7265
940.795971, 85.525, -152.7359
941.162182, 85.524, -152.7452
941.528393, 85.523, -152.7544
941.894604, 85.521, -152.7635
942.260815, 85.520, -152.7725
942.627026, 85.519, -152.7814
942.993237, 85.518, -152.7902
943.359448, 85.517, -152.7988
943.725659, 85.515, -152.8074
944.091870, 85.514, -152.8159
944.458081, 85.513, -152.8242
944.824292, 85.512, -152.8325
945.190503, 85.511, -152.8406
945.556713, 85.510, -152.8487
945.922924, 85.509, -152.8567
946.289135, 85.507, -152.8646
946.655346, 85.506, -152.8723
947.021557, 85.505, -152.8800
947.387768, 85.504, -152.8876
947.753979, 85.503, -152.8951
948.120190, 85.502, -152.9025
948.486401, 85.501, -152.9097
948.852612, 85.500, -152.9169
949.218823, 85.499, -152.9240
949.585034, 85.498, -152.9310
949.951245, 85.497, -152.9379
950.317456, 85.496, -152.9448
950.683667, 85.495, -152.9515
951.049878, 85.494, -152.9581
951.416089, 85.493, -152.9647
951.782300, 85.492, -152.9711
952.148511, 85.491, -152.9775
952.514722, 85.490, -152.9838
952.880933, 85.489, -152.9899
953.247144, 85.489, -152.9960
953.613355, 85.488, -153.0020
953.979566, 85.487, -153.0079
954.345777, 85.486, -153.0138
954.711988, 85.485, -153.0195
955.078199, 85.484, -153.0252
955.444410, 85.484, -153.0308
955.810621, 85.483, -153.0363
956.176832, 85.482, -153.0417
956.543043, 85.481, -153.0471
956.909253, 85.480, -153.0524
957.275464, 85.480, -153.0576
957.641675, 85.479, -153.0627
958.007886, 85.478, -153.0677
958.374097, 85.478, -153.0726
958.740308, 85.477, -153.0775
959.106519, 85.476, -153.0823
959.472730, 85.476, -153.0871
959.838941, 85.475, -153.0917
960.205152, 85.474, -153.0963
960.571363, 85.474, -153.1008
960.937574, 85.473, -153.1053
961.303785, 85.473, -153.1097
961.669996, 85.472, -153.1140
962.036207, 85.471, -153.1183
962.402418, 85.471, -153.1225
962.768629, 85.470, -153.1266
963.134840, 85.470, -153.1307
963.501051, 85.470, -153.1346
963.867262, 85.469, -153.1385
964.233473, 85.469, -153.1424
964.599684, 85.468, -153.1462
964.965895, 85.468, -153.1499
965.332106, 85.467, -153.1536
965.698317, 85.467, -153.1573
966.064528, 85.467, -153.1609
966.430739, 85.466, -153.1644
966.796950, 85.466, -153.1679
967.163161, 85.466, -153.1713
967.529372, 85.465, -153.1747
967.895582, 85.465, -153.1780
968.261793, 85.465, -153.1813
968.628004, 85.465, -153.1846
968.994215, 85.464, -153.1877
969.360426, 85.464, -153.1909
969.726637, 85.464, -153.1940
970.092848, 85.464, -153.1971
970.459059, 85.464, -153.2001
970.825270, 85.464, -153.2031
971.191481, 85.463, -153.2061
971.557692, 85.463, -153.2090
971.923903, 85.463, -153.2119
972.290114, 85.463, -153.2147
972.656325, 85.463, -153.2175
973.022536, 85.463, -153.2202
973.388747, 85.463, -153.2230
973.754958, 85.463, -153.2256
974.121169, 85.463, -153.2283
974.487380, 85.463, -153.2310
974.853591, 85.463, -153.2336
975.219802, 85.463, -153.2362
975.586013, 85.464, -153.2388
975.952224, 85.464, -153.2413
976.318435, 85.464, -153.2438
976.684646, 85.464, -153.2463
977.050857, 85.464, -153.2488
977.417068, 85.464, -153.2513
977.783279, 85.465, -153.2537
978.149490, 85.465, -153.2562
978.515701, 85.465, -153.2586
978.881912, 85.465, -153.2610
979.248122, 85.466, -153.2634
979.614333, 85.466, -153.2658
979.980544, 85.466, -153.2682
980.346755, 85.467, -153.2706
980.712966, 85.467, -153.2729
981.079177, 85.467, -153.2753
981.445388, 85.468, -153.2777
981.811599, 85.468, -153.2801
982.177810, 85.469, -153.2825
982.544021, 85.469, -153.2849
982.910232, 85.469, -153.2872
983.276443, 85.470, -153.2896
983.642654, 85.470, -153.2920
984.008865, 85.471, -153.2944
984.375076, 85.472, -153.2968
984.741287, 85.472, -153.2991
985.107498, 85.473, -153.3015
985.473709, 85.473, -153.3039
985.839920, 85.474, -153.3063
986.206131, 85.475, -153.3087
986.572342, 85.475, -153.3111
986.938553, 85.476, -153.3135
987.304764, 85.477, -153.3160
987.670975, 85.477, -153.3184
988.037186, 85.478, -153.3209
988.403397, 85.479, -153.3234
988.769608, 85.479, -153.3259
989.135819, 85.480, -153.3285
989.502030, 85.481, -153.3311
989.868241, 85.482, -153.3336
990.234452, 85.483, -153.3362
990.600662, 85.484, -153.3389
990.966873, 85.484, -153.3416
991.333084, 85.485, -153.3442
991.699295, 85.486, -153.3469
992.065506, 85.487, -153.3497
992.431717, 85.488, -153.3524
992.797928, 85.489, -153.3552
993.164139, 85.490, -153.3580
993.530350, 85.491, -153.3609
993.896561, 85.492, -153.3638
994.262772, 85.493, -153.3667
994.628983, 85.494, -153.3697
994.995194, 85.495, -153.3727
995.361405, 85.496, -153.3757
995.727616, 85.497, -153.3788
996.093827, 85.498, -153.3819
996.460038, 85.499, -153.3851
996.826249, 85.500, -153.3882
997.192460, 85.501, -153.3915
997.558671, 85.503, -153.3948
997.924882, 85.504, -153.3981
998.291093, 85.505, -153.4015
998.657304, 85.506, -153.4049
999.023515, 85.507, -153.4084
999.389726, 85.508, -153.4119
999.755937, 85.510, -153.4155
1000.122148, 85.511, -153.4191
1000.488359, 85.512, -153.4227
1000.854570, 85.513, -153.4265
1001.220781, 85.515, -153.4302
1001.586991, 85.516, -153.4340
1001.953202, 85.517, -153.4379
1002.319413, 85.519, -153.4418
1002.685624, 85.520, -153.4457
1003.051835, 85.521, -153.4498
1003.418046, 85.523, -153.4539
1003.784257, 85.524, -153.4580
1004.150468, 85.526, -153.4622
1004.516679, 85.527, -153.4665
1004.882890, 85.528, -153.4708
1005.249101, 85.530, -153.4752
1005.615312, 85.531, -153.4796
1005.981523, 85.533, -153.4841
1006.347734, 85.534, -153.4886
1006.713945, 85.536, -153.4932
1007.080156, 85.537, -153.4979
1007.446367, 85.539, -153.5026
1007.812578, 85.540, -153.5073
1008.178789, 85.542, -153.5121
1008.545000, 85.543, -153.5170
1008.911211, 85.545, -153.5220
1009.277422, 85.546, -153.5271
1009.643633, 85.548, -153.5322
1010.009844, 85.549, -153.5374
1010.376055, 85.551, -153.5427
1010.742266, 85.552, -153.5480
1011.108477, 85.554, -153.5533
1011.474688, 85.556, -153.5588
1011.840899, 85.557, -153.5643
1012.207110, 85.559, -153.5698
1012.573321, 85.561, -153.5754
1012.939531, 85.562, -153.5811
1013.305742, 85.564, -153.5869
1013.671953, 85.565, -153.5928
1014.038164, 85.567, -153.5987
1014.404375, 85.569, -153.6047
1014.770586, 85.571, -153.6107
1015.136797, 85.572, -153.6168
1015.503008, 85.574, -153.6230
1015.869219, 85.576, -153.6292
1016.235430, 85.577, -153.6356
1016.601641, 85.579, -153.6420
1016.967852, 85.581, -153.6484
1017.334063, 85.583, -153.6550
1017.700274, 85.584, -153.6616
1018.066485, 85.586, -153.6682
1018.432696, 85.588, -153.6749
1018.798907, 85.590, -153.6818
1019.165118, 85.591, -153.6887
1019.531329, 85.593, -153.6956
1019.897540, 85.595, -153.7026
1020.263751, 85.597, -153.7097
1020.629962, 85.598, -153.7169
1020.996173, 85.600, -153.7241
1021.362384, 85.602, -153.7314
1021.728595, 85.604, -153.7388
1022.094806, 85.606, -153.7462
1022.461017, 85.607, -153.7537
1022.827228, 85.609, -153.7613
1023.193439, 85.611, -153.7689
1023.559650, 85.613, -153.7766
1023.925860, 85.615, -153.7844
1024.292071, 85.617, -153.7924
1024.658282, 85.618, -153.8003
1025.024493, 85.620, -153.8083
1025.390704, 85.622, -153.8163
1025.756915, 85.624, -153.8245
1026.123126, 85.626, -153.8326
1026.489337, 85.628, -153.8409
1026.855548, 85.630, -153.8492
1027.221759, 85.632, -153.8577
1027.587970, 85.633, -153.8661
1027.954181, 85.635, -153.8747
1028.320392, 85.637, -153.8833
1028.686603, 85.639, -153.8920
1029.052814, 85.641, -153.9007
1029.419025, 85.643, -153.9095
1029.785236, 85.645, -153.9183
1030.151447, 85.647, -153.9272
1030.517658, 85.648, -153.9362
1030.883869, 85.650, -153.9453
1031.250080, 85.652, -153.9543
1031.616291, 85.654, -153.9635
1031.982502, 85.656, -153.9727
1032.348713, 85.658, -153.9820
1032.714924, 85.660, -153.9913
1033.081135, 85.662, -154.0008
1033.447346, 85.664, -154.0103
1033.813557, 85.666, -154.0199
1034.179768, 85.668, -154.0295
1034.545979, 85.669, -154.0392
1034.912190, 85.671, -154.0490
1035.278400, 85.673, -154.0588
1035.644611, 85.675, -154.0686
1036.010822, 85.677, -154.0785
1036.377033, 85.679, -154.0884
1036.743244, 85.681, -154.0984
1037.109455, 85.683, -154.1085
1037.475666, 85.685, -154.1187
1037.841877, 85.687, -154.1288
1038.208088, 85.689, -154.1391
1038.574299, 85.691, -154.1494
1038.940510, 85.692, -154.1598
1039.306721, 85.694, -154.1702
1039.672932, 85.696, -154.1807
1040.039143, 85.698, -154.1912
1040.405354, 85.700, -154.2017
1040.771565, 85.702, -154.2123
1041.137776, 85.704, -154.2230
1041.503987, 85.706, -154.2338
1041.870198, 85.708, -154.2446
1042.236409, 85.710, -154.2554
1042.602620, 85.712, -154.2662
1042.968831, 85.714, -154.2772
1043.335042, 85.716, -154.2881
1043.701253, 85.717, -154.2992
1044.067464, 85.719, -154.3102
1044.433675, 85.721, -154.3214
1044.799886, 85.723, -154.3325
1045.166097, 85.725, -154.3438
1045.532308, 85.727, -154.3550
1045.898519, 85.729, -154.3663
1046.264729, 85.731, -154.3776
1046.630940, 85.733, -154.3890
1046.997151, 85.735, -154.4004
1047.363362, 85.737, -154.4119
1047.729573, 85.739, -154.4233
1048.095784, 85.740, -154.4349
1048.461995, 85.742, -154.4465
1048.828206, 85.744, -154.4581
1049.194417, 85.746, -154.4697
1049.560628, 85.748, -154.4814
1049.926839, 85.750, -154.4932
1050.293050, 85.752, -154.5049
1050.659261, 85.754, -154.5168
1051.025472, 85.756, -154.5286
1051.391683, 85.758, -154.5405
1051.757894, 85.759, -154.5524
1052.124105, 85.761, -154.5644
1052.490316, 85.763, -154.5764
1052.856527, 85.765, -154.5884
1053.222738, 85.767, -154.6005
1053.588949, 85.769, -154.6125
1053.955160, 85.771, -154.6247
1054.321371, 85.773, -154.6368
1054.687582, 85.775, -154.6490
1055.053793, 85.777, -154.6613
1055.420004, 85.778, -154.6735
1055.786215, 85.780, -154.6858
1056.152426, 85.782, -154.6981
1056.518637, 85.784, -154.7104
1056.884848, 85.786, -154.7228
1057.251059, 85.788, -154.7352
1057.617269, 85.790, -154.7476
1057.983480, 85.792, -154.7601
1058.349691, 85.794, -154.7725
1058.715902, 85.795, -154.7850
1059.082113, 85.797, -154.7975
1059.448324, 85.799, -154.8101
1059.814535, 85.801, -154.8227
1060.180746, 85.803, -154.8353
1060.546957, 85.805, -154.8479
1060.913168, 85.807, -154.8605
1061.279379, 85.809, -154.8732
1061.645590, 85.810, -154.8859
1062.011801, 85.812, -154.8986
1062.378012, 85.814, -154.9114
1062.744223, 85.816, -154.9241
1063.110434, 85.818, -154.9369
1063.476645, 85.820, -154.9497
1063.842856, 85.822, -154.9625
1064.209067, 85.824, -154.9753
1064.575278, 85.825, -154.9882
1064.941489, 85.827, -155.0011
1065.307700, 85.829, -155.0140
1065.673911, 85.831, -155.0269
1066.040122, 85.833, -155.0399
1066.406333, 85.835, -155.0528
1066.772544, 85.837, -155.0658
1067.138755, 85.839, -155.0788
1067.504966, 85.840, -155.0918
1067.871177, 85.842, -155.1049
1068.237388, 85.844, -155.1179
1068.603599, 85.846, -155.1310
1068.969809, 85.848, -155.1441
1069.336020, 85.850, -155.1572
1069.702231, 85.852, -155.1703
1070.068442, 85.854, -155.1835
1070.434653, 85.855, -155.1967
1070.800864, 85.857, -155.2099
1071.167075, 85.859, -155.2231
1071.533286, 85.861, -155.2363
1071.899497, 85.863, -155.2496
1072.265708, 85.865, -155.2628
1072.631919, 85.867, -155.2761
1072.998130, 85.869, -155.2894
1073.364341, 85.871, -155.3027
1073.730552, 85.872, -155.3160
1074.096763, 85.874, -155.3294
1074.462974, 85.876, -155.3428
1074.829185, 85.878, -155.3561
1075.195396, 85.880, -155.3696
1075.561607, 85.882, -155.3830
1075.927818, 85.884, -155.3964
1076.294029, 85.886, -155.4099
1076.660240, 85.887, -155.4233
1077.026451, 85.889, -155.4368
1077.392662, 85.891, -155.4503
1077.758873, 85.893, -155.4639
1078.125084, 85.895, -155.4774
1078.491295, 85.897, -155.4910
1078.857506, 85.899, -155.5046
1079.223717, 85.901, -155.5182
1079.589928, 85.903, -155.5318
1079.956138, 85.905, -155.5454
1080.322349, 85.906, -155.5591
1080.688560, 85.908, -155.5728
1081.054771, 85.910, -155.5864
1081.420982, 85.912, -155.6002
1081.787193, 85.914, -155.6139
1082.153404, 85.916, -155.6276
1082.519615, 85.918, -155.6414
1082.885826, 85.920, -155.6552
1083.252037, 85.922, -155.6691
1083.618248, 85.924, -155.6829
1083.984459, 85.926, -155.6968
1084.350670, 85.927, -155.7107
1084.716881, 85.929, -155.7246
1085.083092, 85.931, -155.7385
1085.449303, 85.933, -155.7525
1085.815514, 85.935, -155.7665
1086.181725, 85.937, -155.7805
1086.547936, 85.939, -155.7946
1086.914147, 85.941, -155.8086
1087.280358, 85.943, -155.8227
1087.646569, 85.945, -155.8368
1088.012780, 85.947, -155.8510
1088.378991, 85.949, -155.8651
1088.745202, 85.951, -155.8793
1089.111413, 85.952, -155.8935
1089.477624, 85.954, -155.9077
1089.843835, 85.956, -155.9220
1090.210046, 85.958, -155.9363
1090.576257, 85.960, -155.9506
1090.942468, 85.962, -155.9650
1091.308678, 85.964, -155.9794
1091.674889, 85.966, -155.9938
1092.041100, 85.968, -156.0082
1092.407311, 85.970, -156.0227
1092.773522, 85.972, -156.0372
1093.139733, 85.974, -156.0518
1093.505944, 85.976, -156.0663
1093.872155, 85.978, -156.0809
1094.238366, 85.980, -156.0956
1094.604577, 85.982, -156.1102
1094.970788, 85.984, -156.1249
1095.336999, 85.986, -156.1397
1095.703210, 85.988, -156.1545
1096.069421, 85.990, -156.1693
1096.435632, 85.992, -156.1841
1096.801843, 85.994, -156.1990
1097.168054, 85.996, -156.2140
1097.534265, 85.998, -156.2289
1097.900476, 86.000, -156.2440
1098.266687, 86.002, -156.2590
1098.632898, 86.004, -156.2741
1098.999109, 86.005, -156.2892
1099.365320, 86.007, -156.3044
1099.731531, 86.009, -156.3196
1100.097742, 86.011, -156.3349
1100.463953, 86.013, -156.3502
1100.830164, 86.015, -156.3655
1101.196375, 86.017, -156.3809
1101.562586, 86.019, -156.3964
1101.928797, 86.021, -156.4118
1102.295007, 86.023, -156.4273
1102.661218, 86.025, -156.4429
1103.027429, 86.027, -156.4585
1103.393640, 86.029, -156.4742
1103.759851, 86.031, -156.4899
1104.126062, 86.033, -156.5056
1104.492273, 86.035, -156.5214
1104.858484, 86.037, -156.5373
1105.224695, 86.039, -156.5532
1105.590906, 86.041, -156.5692
1105.957117, 86.043, -156.5851
1106.323328, 86.045, -156.6012
1106.689539, 86.047, -156.6173
1107.055750, 86.049, -156.6335
1107.421961, 86.051, -156.6497
1107.788172, 86.053, -156.6660
1108.154383, 86.055, -156.6823
1108.520594, 86.057, -156.6986
1108.886805, 86.059, -156.7150
1109.253016, 86.061, -156.7315
1109.619227, 86.063, -156.7480
1109.985438, 86.065, -156.7646
1110.351649, 86.067, -156.7813
1110.717860, 86.069, -156.7980
1111.084071, 86.071, -156.8148
1111.450282, 86.073, -156.8317
1111.816493, 86.075, -156.8486
1112.182704, 86.077, -156.8655
1112.548915, 86.079, -156.8825
1112.915126, 86.081, -156.8995
1113.281337, 86.083, -156.9166
1113.647547, 86.085, -156.9338
1114.013758, 86.087, -156.9510
1114.379969, 86.089, -156.9683
1114.746180, 86.091, -156.9856
1115.112391, 86.093, -157.0030
1115.478602, 86.095, -157.0204
1115.844813, 86.097, -157.0380
1116.211024, 86.099, -157.0555
1116.577235, 86.101, -157.0732
1116.943446, 86.103, -157.0909
1117.309657, 86.105, -157.1087
1117.675868, 86.107, -157.1266
1118.042079, 86.109, -157.1445
1118.408290, 86.111, -157.1625
1118.774501, 86.113, -157.1806
1119.140712, 86.115, -157.1987
1119.506923, 86.117, -157.2169
1119.873134, 86.119, -157.2352
1120.239345, 86.120, -157.2535
1120.605556, 86.122, -157.2719
1120.971767, 86.124, -157.2903
1121.337978, 86.126, -157.3088
1121.704189, 86.128, -157.3273
1122.070400, 86.130, -157.3460
1122.436611, 86.132, -157.3647
1122.802822, 86.134, -157.3835
1123.169033, 86.136, -157.4024
1123.535244, 86.138, -157.4213
1123.901455, 86.140, -157.4403
1124.267666, 86.142, -157.4594
1124.633877, 86.143, -157.4785
1125.000087, 86.145, -157.4976
1125.366298, 86.147, -157.5168
1125.732509, 86.149, -157.5362
1126.098720, 86.151, -157.5556
1126.464931, 86.153, -157.5751
1126.831142, 86.155, -157.5946
1127.197353, 86.157, -157.6142
1127.563564, 86.158, -157.6339
1127.929775, 86.160, -157.6536
1128.295986, 86.162, -157.6733
1128.662197, 86.164, -157.6932
1129.028408, 86.166, -157.7132
1129.394619, 86.168, -157.7332
1129.760830, 86.169, -157.7533
1130.127041, 86.171, -157.7734
1130.493252, 86.173, -157.7936
1130.859463, 86.175, -157.8139
1131.225674, 86.177, -157.8342
1131.591885, 86.178, -157.8546
1131.958096, 86.180, -157.8751
1132.324307, 86.182, -157.8957
1132.690518, 86.184, -157.9163
1133.056729, 86.186, -157.9370
1133.422940, 86.187, -157.9578
1133.789151, 86.189, -157.9786
1134.155362, 86.191, -157.9995
1134.521573, 86.193, -158.0204
1134.887784, 86.194, -158.0414
1135.253995, 86.196, -158.0624
1135.620206, 86.198, -158.0836
1135.986416, 86.199, -158.1049
1136.352627, 86.201, -158.1262
1136.718838, 86.203, -158.1475
1137.085049, 86.205, -158.1689
1137.451260, 86.206, -158.1904
1137.817471, 86.208, -158.2120
1138.183682, 86.210, -158.2336
1138.549893, 86.211, -158.2552
1138.916104, 86.213, -158.2770
1139.282315, 86.215, -158.2988
1139.648526, 86.216, -158.3206
1140.014737, 86.218, -158.3425
1140.380948, 86.219, -158.3645
1140.747159, 86.221, -158.3865
1141.113370, 86.223, -158.4086
1141.479581, 86.224, -158.4308
1141.845792, 86.226, -158.4530
1142.212003, 86.227, -158.4753
1142.578214, 86.229, -158.4976
1142.944425, 86.230, -158.5200
1143.310636, 86.232, -158.5425
1143.676847, 86.234, -158.5650
1144.043058, 86.235, -158.5876
1144.409269, 86.237, -158.6102
1144.775480, 86.238, -158.6329
1145.141691, 86.240, -158.6557
1145.507902, 86.241, -158.6785
1145.874113, 86.243, -158.7014
1146.240324, 86.244, -158.7244
1146.606535, 86.246, -158.7474
1146.972746, 86.247, -158.7704
1147.338956, 86.248, -158.7936
1147.705167, 86.250, -158.8168
1148.071378, 86.251, -158.8400
1148.437589, 86.253, -158.8632
1148.803800, 86.254, -158.8865
1149.170011, 86.255, -158.9099
1149.536222, 86.257, -158.9333
1149.902433, 86.258, -158.9568
1150.268644, 86.260, -158.9804
1150.634855, 86.261, -159.0040
1151.001066, 86.262, -159.0276
1151.367277, 86.264, -159.0513
1151.733488, 86.265, -159.0750
1152.099699, 86.266, -159.0988
1152.465910, 86.268, -159.1226
1152.832121, 86.269, -159.1465
1153.198332, 86.270, -159.1704
1153.564543, 86.271, -159.1944
1153.930754, 86.273, -159.2184
1154.296965, 86.274, -159.2424
1154.663176, 86.275, -159.2665
1155.029387, 86.276, -159.2907
1155.395598, 86.278, -159.3149
1155.761809, 86.279, -159.3391
1156.128020, 86.280, -159.3634
1156.494231, 86.281, -159.3877
1156.860442, 86.282, -159.4120
1157.226653, 86.284, -159.4365
1157.592864, 86.285, -159.4609
1157.959075, 86.286, -159.4854
1158.325285, 86.287, -159.5098
1158.691496, 86.288, -159.5344
1159.057707, 86.289, -159.5590
1159.423918, 86.290, -159.5836
1159.790129, 86.292, -159.6082
1160.156340, 86.293, -159.6329
1160.522551, 86.294, -159.6576
1160.888762, 86.295, -159.6824
1161.254973, 86.296, -159.7072
1161.621184, 86.297, -159.7320
1161.987395, 86.298, -159.7568
1162.353606, 86.299, -159.7817
1162.719817, 86.300, -159.8066
1163.086028, 86.301, -159.8316
1163.452239, 86.302, -159.8566
1163.818450, 86.303, -159.8816
1164.184661, 86.304, -159.9066
1164.550872, 86.305, -159.9316
1164.917083, 86.306, -159.9567
1165.283294, 86.307, -159.9818
1165.649505, 86.308, -160.0070
1166.015716, 86.309, -160.0321
1166.381927, 86.309, -160.0573
1166.748138, 86.310, -160.0825
1167.114349, 86.311, -160.1077
1167.480560, 86.312, -160.1330
1167.846771, 86.313, -160.1583
1168.212982, 86.314, -160.1835
1168.579193, 86.315, -160.2089
1168.945404, 86.315, -160.2342
1169.311615, 86.316, -160.2595
1169.677825, 86.317, -160.2849
1170.044036, 86.318, -160.3103
1170.410247, 86.319, -160.3357
