* Measurement data measured by REW V5.20.4
* Source: Dec 16 Filtered
* Format: 
* Dated: Dec 18, 2021 7:00:50 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 111.9 dB
* Note: ; Delay -0.0213 ms (-7.3 mm, -0.29 in) using estimated IR delay relative to Acoustic reference on  L with no timing offset PK       Fc   316.0 Hz  Gain -12.30 dB  Q  5.000 PK       Fc   182.0 Hz  Gain  -9.00 dB  Q 10.000
* Measurement: EQ Dec 16
* Smoothing: 1/3 octave
* Frequency Step: 0.3364563 Hz
* Start Frequency: 50.13199 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
2735.053253, 113.136, 176.7246
2735.389709, 113.136, 176.5903
2735.726166, 113.136, 176.4551
2736.062622, 113.137, 176.3198
2736.399078, 113.137, 176.1846
2736.735535, 113.137, 176.0498
2737.071991, 113.138, 175.9136
2737.408447, 113.138, 175.7773
2737.744904, 113.138, 175.6416
2738.081360, 113.139, 175.5054
2738.417816, 113.139, 175.3687
2738.754272, 113.139, 175.2319
2739.090729, 113.140, 175.0952
2739.427185, 113.140, 174.9585
2739.763641, 113.140, 174.8208
2740.100098, 113.141, 174.6831
2740.436554, 113.141, 174.5454
2740.773010, 113.141, 174.4082
2741.109467, 113.142, 174.2695
2741.445923, 113.142, 174.1309
2741.782379, 113.142, 173.9927
2742.118835, 113.143, 173.8545
2742.455292, 113.143, 173.7148
2742.791748, 113.143, 173.5757
2743.128204, 113.144, 173.4365
2743.464661, 113.144, 173.2974
2743.801117, 113.144, 173.1572
2744.137573, 113.145, 173.0171
2744.474030, 113.145, 172.8770
2744.810486, 113.145, 172.7373
2745.146942, 113.146, 172.5962
2745.483398, 113.146, 172.4551
2745.819855, 113.146, 172.3145
2746.156311, 113.147, 172.1733
2746.492767, 113.147, 172.0317
2746.829224, 113.147, 171.8901
2747.165680, 113.148, 171.7480
2747.502136, 113.148, 171.6064
2747.838593, 113.148, 171.4639
2748.175049, 113.149, 171.3213
2748.511505, 113.149, 171.1787
2748.847961, 113.149, 171.0361
2749.184418, 113.150, 170.8926
2749.520874, 113.150, 170.7495
2749.857330, 113.150, 170.6060
2750.193787, 113.151, 170.4624
2750.530243, 113.151, 170.3184
2750.866699, 113.151, 170.1738
2751.203156, 113.152, 170.0293
2751.539612, 113.152, 169.8853
2751.876068, 113.152, 169.7402
2752.212524, 113.153, 169.5952
2752.548981, 113.153, 169.4497
2752.885437, 113.153, 169.3047
2753.221893, 113.154, 169.1587
2753.558350, 113.154, 169.0127
2753.894806, 113.154, 168.8662
2754.231262, 113.154, 168.7207
2754.567719, 113.155, 168.5732
2754.904175, 113.155, 168.4268
2755.240631, 113.155, 168.2793
2755.577087, 113.156, 168.1328
2755.913544, 113.156, 167.9849
2756.250000, 113.156, 167.8369
2756.586456, 113.157, 167.6890
2756.922913, 113.157, 167.5415
2757.259369, 113.157, 167.3926
2757.595825, 113.158, 167.2441
2757.932281, 113.158, 167.0952
2758.268738, 113.158, 166.9463
2758.605194, 113.159, 166.7969
2758.941650, 113.159, 166.6470
2759.278107, 113.159, 166.4976
2759.614563, 113.159, 166.3481
2759.951019, 113.160, 166.1973
2760.287476, 113.160, 166.0469
2760.623932, 113.160, 165.8960
2760.960388, 113.161, 165.7456
2761.296844, 113.161, 165.5942
2761.633301, 113.161, 165.4429
2761.969757, 113.162, 165.2910
2762.306213, 113.162, 165.1396
2762.642670, 113.162, 164.9873
2762.979126, 113.162, 164.8350
2763.315582, 113.163, 164.6826
2763.652039, 113.163, 164.5303
2763.988495, 113.163, 164.3765
2764.324951, 113.164, 164.2236
2764.661407, 113.164, 164.0698
2764.997864, 113.164, 163.9165
2765.334320, 113.165, 163.7622
2765.670776, 113.165, 163.6079
2766.007233, 113.165, 163.4536
2766.343689, 113.165, 163.2993
2766.680145, 113.166, 163.1440
2767.016602, 113.166, 162.9888
2767.353058, 113.166, 162.8335
2767.689514, 113.167, 162.6787
2768.025970, 113.167, 162.5220
2768.362427, 113.167, 162.3662
2768.698883, 113.167, 162.2095
2769.035339, 113.168, 162.0537
2769.371796, 113.168, 161.8965
2769.708252, 113.168, 161.7393
2770.044708, 113.169, 161.5820
2770.381165, 113.169, 161.4248
2770.717621, 113.169, 161.2666
2771.054077, 113.169, 161.1084
2771.390533, 113.170, 160.9502
2771.726990, 113.170, 160.7920
2772.063446, 113.170, 160.6328
2772.399902, 113.171, 160.4741
2772.736359, 113.171, 160.3145
2773.072815, 113.171, 160.1558
2773.409271, 113.171, 159.9951
2773.745728, 113.172, 159.8354
2774.082184, 113.172, 159.6753
2774.418640, 113.172, 159.5151
2774.755096, 113.172, 159.3540
2775.091553, 113.173, 159.1929
2775.428009, 113.173, 159.0317
2775.764465, 113.173, 158.8706
2776.100922, 113.174, 158.7080
2776.437378, 113.174, 158.5464
2776.773834, 113.174, 158.3838
2777.110291, 113.174, 158.2217
2777.446747, 113.175, 158.0586
2777.783203, 113.175, 157.8955
2778.119659, 113.175, 157.7324
2778.456116, 113.175, 157.5693
2778.792572, 113.176, 157.4048
2779.129028, 113.176, 157.2407
2779.465485, 113.176, 157.0767
2779.801941, 113.176, 156.9126
2780.138397, 113.177, 156.7471
2780.474854, 113.177, 156.5820
2780.811310, 113.177, 156.4170
2781.147766, 113.178, 156.2520
2781.484222, 113.178, 156.0854
2781.820679, 113.178, 155.9194
2782.157135, 113.178, 155.7529
2782.493591, 113.179, 155.5869
2782.830048, 113.179, 155.4194
2783.166504, 113.179, 155.2524
2783.502960, 113.179, 155.0850
2783.839417, 113.180, 154.9175
2784.175873, 113.180, 154.7490
2784.512329, 113.180, 154.5811
2784.848785, 113.180, 154.4126
2785.185242, 113.181, 154.2441
2785.521698, 113.181, 154.0747
2785.858154, 113.181, 153.9058
2786.194611, 113.181, 153.7358
2786.531067, 113.182, 153.5669
2786.867523, 113.182, 153.3960
2787.203979, 113.182, 153.2261
2787.540436, 113.182, 153.0552
2787.876892, 113.183, 152.8848
2788.213348, 113.183, 152.7134
2788.549805, 113.183, 152.5420
2788.886261, 113.183, 152.3701
2789.222717, 113.184, 152.1987
2789.559174, 113.184, 152.0259
2789.895630, 113.184, 151.8535
2790.232086, 113.184, 151.6807
2790.568542, 113.185, 151.5083
2790.904999, 113.185, 151.3345
2791.241455, 113.185, 151.1611
2791.577911, 113.185, 150.9873
2791.914368, 113.186, 150.8135
2792.250824, 113.186, 150.6387
2792.587280, 113.186, 150.4639
2792.923737, 113.186, 150.2891
2793.260193, 113.186, 150.1143
2793.596649, 113.187, 149.9385
2793.933105, 113.187, 149.7627
2794.269562, 113.187, 149.5864
2794.606018, 113.187, 149.4106
2794.942474, 113.188, 149.2339
2795.278931, 113.188, 149.0571
2795.615387, 113.188, 148.8799
2795.951843, 113.188, 148.7026
2796.288300, 113.189, 148.5249
2796.624756, 113.189, 148.3467
2796.961212, 113.189, 148.1685
2797.297668, 113.189, 147.9902
2797.634125, 113.189, 147.8110
2797.970581, 113.190, 147.6318
2798.307037, 113.190, 147.4526
2798.643494, 113.190, 147.2734
2798.979950, 113.190, 147.0933
2799.316406, 113.191, 146.9131
2799.652863, 113.191, 146.7324
2799.989319, 113.191, 146.5522
2800.325775, 113.191, 146.3706
2800.662231, 113.191, 146.1890
2800.998688, 113.192, 146.0073
2801.335144, 113.192, 145.8262
2801.671600, 113.192, 145.6436
2802.008057, 113.192, 145.4609
2802.344513, 113.193, 145.2783
2802.680969, 113.193, 145.0957
2803.017426, 113.193, 144.9116
2803.353882, 113.193, 144.7280
2803.690338, 113.193, 144.5439
2804.026794, 113.194, 144.3604
2804.363251, 113.194, 144.1753
2804.699707, 113.194, 143.9907
2805.036163, 113.194, 143.8057
2805.372620, 113.194, 143.6206
2805.709076, 113.195, 143.4346
2806.045532, 113.195, 143.2485
2806.381989, 113.195, 143.0625
2806.718445, 113.195, 142.8760
2807.054901, 113.196, 142.6890
2807.391357, 113.196, 142.5020
2807.727814, 113.196, 142.3145
2808.064270, 113.196, 142.1270
2808.400726, 113.196, 141.9385
2808.737183, 113.197, 141.7505
2809.073639, 113.197, 141.5615
2809.410095, 113.197, 141.3735
2809.746552, 113.197, 141.1836
2810.083008, 113.197, 140.9941
2810.419464, 113.198, 140.8042
2810.755920, 113.198, 140.6147
2811.092377, 113.198, 140.4238
2811.428833, 113.198, 140.2334
2811.765289, 113.198, 140.0420
2812.101746, 113.199, 139.8516
2812.438202, 113.199, 139.6592
2812.774658, 113.199, 139.4673
2813.111115, 113.199, 139.2754
2813.447571, 113.199, 139.0835
2813.784027, 113.200, 138.8901
2814.120483, 113.200, 138.6968
2814.456940, 113.200, 138.5034
2814.793396, 113.200, 138.3105
2815.129852, 113.200, 138.1157
2815.466309, 113.200, 137.9219
2815.802765, 113.201, 137.7271
2816.139221, 113.201, 137.5327
2816.475677, 113.201, 137.3369
2816.812134, 113.201, 137.1416
2817.148590, 113.201, 136.9458
2817.485046, 113.202, 136.7500
2817.821503, 113.202, 136.5532
2818.157959, 113.202, 136.3564
2818.494415, 113.202, 136.1592
2818.830872, 113.202, 135.9624
2819.167328, 113.203, 135.7642
2819.503784, 113.203, 135.5664
2819.840240, 113.203, 135.3682
2820.176697, 113.203, 135.1699
2820.513153, 113.203, 134.9707
2820.849609, 113.203, 134.7715
2821.186066, 113.204, 134.5723
2821.522522, 113.204, 134.3726
2821.858978, 113.204, 134.1719
2822.195435, 113.204, 133.9722
2822.531891, 113.204, 133.7710
2822.868347, 113.204, 133.5703
2823.204803, 113.205, 133.3687
2823.541260, 113.205, 133.1670
2823.877716, 113.205, 132.9648
2824.214172, 113.205, 132.7632
2824.550629, 113.205, 132.5601
2824.887085, 113.206, 132.3569
2825.223541, 113.206, 132.1538
2825.559998, 113.206, 131.9507
2825.896454, 113.206, 131.7461
2826.232910, 113.206, 131.5420
2826.569366, 113.206, 131.3374
2826.905823, 113.207, 131.1333
2827.242279, 113.207, 130.9272
2827.578735, 113.207, 130.7227
2827.915192, 113.207, 130.5161
2828.251648, 113.207, 130.3105
2828.588104, 113.207, 130.1035
2828.924561, 113.208, 129.8970
2829.261017, 113.208, 129.6899
2829.597473, 113.208, 129.4829
2829.933929, 113.208, 129.2749
2830.270386, 113.208, 129.0669
2830.606842, 113.208, 128.8584
2830.943298, 113.208, 128.6504
2831.279755, 113.209, 128.4409
2831.616211, 113.209, 128.2314
2831.952667, 113.209, 128.0220
2832.289124, 113.209, 127.8125
2832.625580, 113.209, 127.6016
2832.962036, 113.209, 127.3916
2833.298492, 113.210, 127.1802
2833.634949, 113.210, 126.9692
2833.971405, 113.210, 126.7573
2834.307861, 113.210, 126.5454
2834.644318, 113.210, 126.3330
2834.980774, 113.210, 126.1211
2835.317230, 113.210, 125.9077
2835.653687, 113.211, 125.6943
2835.990143, 113.211, 125.4810
2836.326599, 113.211, 125.2676
2836.663055, 113.211, 125.0527
2836.999512, 113.211, 124.8379
2837.335968, 113.211, 124.6230
2837.672424, 113.212, 124.4087
2838.008881, 113.212, 124.1924
2838.345337, 113.212, 123.9771
2838.681793, 113.212, 123.7607
2839.018250, 113.212, 123.5444
2839.354706, 113.212, 123.3271
2839.691162, 113.212, 123.1099
2840.027618, 113.212, 122.8926
2840.364075, 113.213, 122.6753
2840.700531, 113.213, 122.4565
2841.036987, 113.213, 122.2378
2841.373444, 113.213, 122.0190
2841.709900, 113.213, 121.8003
2842.046356, 113.213, 121.5806
2842.382812, 113.213, 121.3604
2842.719269, 113.214, 121.1406
2843.055725, 113.214, 120.9204
2843.392181, 113.214, 120.6992
2843.728638, 113.214, 120.4785
2844.065094, 113.214, 120.2563
2844.401550, 113.214, 120.0352
2844.738007, 113.214, 119.8125
2845.074463, 113.215, 119.5898
2845.410919, 113.215, 119.3667
2845.747375, 113.215, 119.1440
2846.083832, 113.215, 118.9199
2846.420288, 113.215, 118.6963
2846.756744, 113.215, 118.4722
2847.093201, 113.215, 118.2480
2847.429657, 113.215, 118.0225
2847.766113, 113.216, 117.7974
2848.102570, 113.216, 117.5718
2848.439026, 113.216, 117.3462
2848.775482, 113.216, 117.1196
2849.111938, 113.216, 116.8931
2849.448395, 113.216, 116.6660
2849.784851, 113.216, 116.4390
2850.121307, 113.216, 116.2109
2850.457764, 113.217, 115.9829
2850.794220, 113.217, 115.7544
2851.130676, 113.217, 115.5264
2851.467133, 113.217, 115.2969
2851.803589, 113.217, 115.0674
2852.140045, 113.217, 114.8379
2852.476501, 113.217, 114.6084
2852.812958, 113.217, 114.3774
2853.149414, 113.217, 114.1465
2853.485870, 113.218, 113.9155
2853.822327, 113.218, 113.6846
2854.158783, 113.218, 113.4521
2854.495239, 113.218, 113.2207
2854.831696, 113.218, 112.9873
2855.168152, 113.218, 112.7554
2855.504608, 113.218, 112.5215
2855.841064, 113.218, 112.2881
2856.177521, 113.218, 112.0542
2856.513977, 113.219, 111.8203
2856.850433, 113.219, 111.5854
2857.186890, 113.219, 111.3501
2857.523346, 113.219, 111.1152
2857.859802, 113.219, 110.8799
2858.196259, 113.219, 110.6436
2858.532715, 113.219, 110.4072
2858.869171, 113.219, 110.1704
2859.205627, 113.219, 109.9336
2859.542084, 113.219, 109.6958
2859.878540, 113.220, 109.4585
2860.214996, 113.220, 109.2197
2860.551453, 113.220, 108.9819
2860.887909, 113.220, 108.7427
2861.224365, 113.220, 108.5034
2861.560822, 113.220, 108.2642
2861.897278, 113.220, 108.0244
2862.233734, 113.220, 107.7837
2862.570190, 113.220, 107.5435
2862.906647, 113.220, 107.3022
2863.243103, 113.221, 107.0615
2863.579559, 113.221, 106.8193
2863.916016, 113.221, 106.5771
2864.252472, 113.221, 106.3350
2864.588928, 113.221, 106.0928
2864.925385, 113.221, 105.8491
2865.261841, 113.221, 105.6060
2865.598297, 113.221, 105.3618
2865.934753, 113.221, 105.1182
2866.271210, 113.221, 104.8730
2866.607666, 113.221, 104.6279
2866.944122, 113.222, 104.3828
2867.280579, 113.222, 104.1377
2867.617035, 113.222, 103.8911
2867.953491, 113.222, 103.6450
2868.289948, 113.222, 103.3979
2868.626404, 113.222, 103.1514
2868.962860, 113.222, 102.9038
2869.299316, 113.222, 102.6558
2869.635773, 113.222, 102.4077
2869.972229, 113.222, 102.1597
2870.308685, 113.222, 101.9102
2870.645142, 113.223, 101.6616
2870.981598, 113.223, 101.4116
2871.318054, 113.223, 101.1621
2871.654510, 113.223, 100.9111
2871.990967, 113.223, 100.6606
2872.327423, 113.223, 100.4092
2872.663879, 113.223, 100.1582
2873.000336, 113.223, 99.9062
2873.336792, 113.223, 99.6538
2873.673248, 113.223, 99.4014
2874.009705, 113.223, 99.1489
2874.346161, 113.223, 98.8950
2874.682617, 113.223, 98.6416
2875.019073, 113.224, 98.3877
2875.355530, 113.224, 98.1338
2875.691986, 113.224, 97.8784
2876.028442, 113.224, 97.6240
2876.364899, 113.224, 97.3677
2876.701355, 113.224, 97.1123
2877.037811, 113.224, 96.8560
2877.374268, 113.224, 96.5991
2877.710724, 113.224, 96.3423
2878.047180, 113.224, 96.0854
2878.383636, 113.224, 95.8271
2878.720093, 113.224, 95.5688
2879.056549, 113.224, 95.3105
2879.393005, 113.224, 95.0522
2879.729462, 113.224, 94.7925
2880.065918, 113.225, 94.5332
2880.402374, 113.225, 94.2729
2880.738831, 113.225, 94.0132
2881.075287, 113.225, 93.7520
2881.411743, 113.225, 93.4917
2881.748199, 113.225, 93.2295
2882.084656, 113.225, 92.9683
2882.421112, 113.225, 92.7056
2882.757568, 113.225, 92.4429
2883.094025, 113.225, 92.1802
2883.430481, 113.225, 91.9175
2883.766937, 113.225, 91.6533
2884.103394, 113.225, 91.3892
2884.439850, 113.225, 91.1245
2884.776306, 113.225, 90.8604
2885.112762, 113.225, 90.5947
2885.449219, 113.226, 90.3291
2885.785675, 113.226, 90.0630
2886.122131, 113.226, 89.7974
2886.458588, 113.226, 89.5303
2886.795044, 113.226, 89.2637
2887.131500, 113.226, 88.9956
2887.467957, 113.226, 88.7280
2887.804413, 113.226, 88.4595
2888.140869, 113.226, 88.1909
2888.477325, 113.226, 87.9219
2888.813782, 113.226, 87.6533
2889.150238, 113.226, 87.3828
2889.486694, 113.226, 87.1128
2889.823151, 113.226, 86.8423
2890.159607, 113.226, 86.5718
2890.496063, 113.226, 86.3003
2890.832520, 113.226, 86.0283
2891.168976, 113.226, 85.7563
2891.505432, 113.226, 85.4844
2891.841888, 113.226, 85.2114
2892.178345, 113.227, 84.9385
2892.514801, 113.227, 84.6646
2892.851257, 113.227, 84.3911
2893.187714, 113.227, 84.1162
2893.524170, 113.227, 83.8418
2893.860626, 113.227, 83.5664
2894.197083, 113.227, 83.2915
2894.533539, 113.227, 83.0151
2894.869995, 113.227, 82.7393
2895.206451, 113.227, 82.4624
2895.542908, 113.227, 82.1860
2895.879364, 113.227, 81.9082
2896.215820, 113.227, 81.6304
2896.552277, 113.227, 81.3521
2896.888733, 113.227, 81.0742
2897.225189, 113.227, 80.7944
2897.561646, 113.227, 80.5156
2897.898102, 113.227, 80.2354
2898.234558, 113.227, 79.9561
2898.571014, 113.227, 79.6748
2898.907471, 113.227, 79.3940
2899.243927, 113.227, 79.1128
2899.580383, 113.227, 78.8315
2899.916840, 113.227, 78.5493
2900.253296, 113.227, 78.2666
2900.589752, 113.227, 77.9839
2900.926208, 113.227, 77.7012
2901.262665, 113.228, 77.4170
2901.599121, 113.228, 77.1333
2901.935577, 113.228, 76.8486
2902.272034, 113.228, 76.5645
2902.608490, 113.228, 76.2788
2902.944946, 113.228, 75.9941
2903.281403, 113.228, 75.7075
2903.617859, 113.228, 75.4219
2903.954315, 113.228, 75.1343
2904.290771, 113.228, 74.8472
2904.627228, 113.228, 74.5601
2904.963684, 113.228, 74.2725
2905.300140, 113.228, 73.9839
2905.636597, 113.228, 73.6953
2905.973053, 113.228, 73.4062
2906.309509, 113.228, 73.1172
2906.645966, 113.228, 72.8267
2906.982422, 113.228, 72.5366
2907.318878, 113.228, 72.2461
2907.655334, 113.228, 71.9556
2907.991791, 113.228, 71.6636
2908.328247, 113.228, 71.3721
2908.664703, 113.228, 71.0796
2909.001160, 113.228, 70.7871
2909.337616, 113.228, 70.4937
2909.674072, 113.228, 70.2007
2910.010529, 113.228, 69.9067
2910.346985, 113.228, 69.6128
2910.683441, 113.228, 69.3179
2911.019897, 113.228, 69.0229
2911.356354, 113.228, 68.7275
2911.692810, 113.228, 68.4321
2912.029266, 113.228, 68.1357
2912.365723, 113.228, 67.8394
2912.702179, 113.228, 67.5425
2913.038635, 113.228, 67.2456
2913.375092, 113.228, 66.9473
2913.711548, 113.228, 66.6494
2914.048004, 113.228, 66.3506
2914.384460, 113.228, 66.0522
2914.720917, 113.228, 65.7524
2915.057373, 113.228, 65.4526
2915.393829, 113.228, 65.1523
2915.730286, 113.228, 64.8525
2916.066742, 113.228, 64.5508
2916.403198, 113.228, 64.2495
2916.739655, 113.228, 63.9478
2917.076111, 113.228, 63.6465
2917.412567, 113.228, 63.3433
2917.749023, 113.228, 63.0405
2918.085480, 113.228, 62.7373
2918.421936, 113.228, 62.4341
2918.758392, 113.228, 62.1294
2919.094849, 113.228, 61.8252
2919.431305, 113.228, 61.5200
2919.767761, 113.228, 61.2148
2920.104218, 113.228, 60.9087
2920.440674, 113.228, 60.6025
2920.777130, 113.229, 60.2964
2921.113586, 113.229, 59.9897
2921.450043, 113.229, 59.6821
2921.786499, 113.229, 59.3745
2922.122955, 113.229, 59.0664
2922.459412, 113.229, 58.7583
2922.795868, 113.229, 58.4487
2923.132324, 113.229, 58.1396
2923.468781, 113.229, 57.8296
2923.805237, 113.229, 57.5200
2924.141693, 113.229, 57.2090
2924.478149, 113.229, 56.8984
2924.814606, 113.229, 56.5869
2925.151062, 113.229, 56.2754
2925.487518, 113.229, 55.9629
2925.823975, 113.229, 55.6504
2926.160431, 113.229, 55.3374
2926.496887, 113.229, 55.0244
2926.833344, 113.228, 54.7104
2927.169800, 113.228, 54.3960
2927.506256, 113.228, 54.0815
2927.842712, 113.228, 53.7671
2928.179169, 113.228, 53.4512
2928.515625, 113.228, 53.1357
2928.852081, 113.228, 52.8193
2929.188538, 113.228, 52.5034
2929.524994, 113.228, 52.1860
2929.861450, 113.228, 51.8691
2930.197906, 113.228, 51.5508
2930.534363, 113.228, 51.2329
2930.870819, 113.228, 50.9141
2931.207275, 113.228, 50.5947
2931.543732, 113.228, 50.2754
2931.880188, 113.228, 49.9561
2932.216644, 113.228, 49.6353
2932.553101, 113.228, 49.3149
2932.889557, 113.228, 48.9937
2933.226013, 113.228, 48.6729
2933.562469, 113.228, 48.3506
2933.898926, 113.228, 48.0283
2934.235382, 113.228, 47.7056
2934.571838, 113.228, 47.3828
2934.908295, 113.228, 47.0591
2935.244751, 113.228, 46.7358
2935.581207, 113.228, 46.4106
2935.917664, 113.228, 46.0864
2936.254120, 113.228, 45.7612
2936.590576, 113.228, 45.4355
2936.927032, 113.228, 45.1099
2937.263489, 113.228, 44.7837
2937.599945, 113.228, 44.4565
2937.936401, 113.228, 44.1294
2938.272858, 113.228, 43.8018
2938.609314, 113.228, 43.4746
2938.945770, 113.228, 43.1455
2939.282227, 113.228, 42.8169
2939.618683, 113.228, 42.4878
2939.955139, 113.228, 42.1587
2940.291595, 113.228, 41.8281
2940.628052, 113.228, 41.4980
2940.964508, 113.228, 41.1670
2941.300964, 113.228, 40.8359
2941.637421, 113.228, 40.5039
2941.973877, 113.228, 40.1719
2942.310333, 113.228, 39.8394
2942.646790, 113.228, 39.5073
2942.983246, 113.228, 39.1733
2943.319702, 113.228, 38.8403
2943.656158, 113.228, 38.5059
2943.992615, 113.228, 38.1719
2944.329071, 113.228, 37.8364
2944.665527, 113.228, 37.5010
2945.001984, 113.228, 37.1655
2945.338440, 113.228, 36.8296
2945.674896, 113.228, 36.4927
2946.011353, 113.228, 36.1562
2946.347809, 113.228, 35.8184
2946.684265, 113.228, 35.4810
2947.020721, 113.228, 35.1426
2947.357178, 113.228, 34.8037
2947.693634, 113.228, 34.4648
2948.030090, 113.228, 34.1260
2948.366547, 113.228, 33.7856
2948.703003, 113.228, 33.4458
2949.039459, 113.227, 33.1050
2949.375916, 113.227, 32.7642
2949.712372, 113.227, 32.4224
2950.048828, 113.227, 32.0806
2950.385284, 113.227, 31.7383
2950.721741, 113.227, 31.3960
2951.058197, 113.227, 31.0522
2951.394653, 113.227, 30.7095
2951.731110, 113.227, 30.3647
2952.067566, 113.227, 30.0210
2952.404022, 113.227, 29.6758
2952.740479, 113.227, 29.3306
2953.076935, 113.227, 28.9849
2953.413391, 113.227, 28.6396
2953.749847, 113.227, 28.2930
2954.086304, 113.227, 27.9463
2954.422760, 113.227, 27.5986
2954.759216, 113.227, 27.2515
2955.095673, 113.227, 26.9033
2955.432129, 113.227, 26.5547
2955.768585, 113.227, 26.2056
2956.105042, 113.227, 25.8569
2956.441498, 113.227, 25.5068
2956.777954, 113.227, 25.1572
2957.114410, 113.227, 24.8062
2957.450867, 113.227, 24.4561
2957.787323, 113.227, 24.1040
2958.123779, 113.227, 23.7524
2958.460236, 113.227, 23.4004
2958.796692, 113.227, 23.0483
2959.133148, 113.227, 22.6948
2959.469604, 113.227, 22.3418
2959.806061, 113.227, 21.9873
2960.142517, 113.226, 21.6338
2960.478973, 113.226, 21.2788
2960.815430, 113.226, 20.9238
2961.151886, 113.226, 20.5684
2961.488342, 113.226, 20.2129
2961.824799, 113.226, 19.8560
2962.161255, 113.226, 19.5000
2962.497711, 113.226, 19.1426
2962.834167, 113.226, 18.7852
2963.170624, 113.226, 18.4268
2963.507080, 113.226, 18.0688
2963.843536, 113.226, 17.7100
2964.179993, 113.226, 17.3511
2964.516449, 113.226, 16.9912
2964.852905, 113.226, 16.6318
2965.189362, 113.226, 16.2710
2965.525818, 113.226, 15.9106
2965.862274, 113.226, 15.5488
2966.198730, 113.226, 15.1875
2966.535187, 113.226, 14.8252
2966.871643, 113.226, 14.4634
2967.208099, 113.226, 14.1001
2967.544556, 113.226, 13.7373
2967.881012, 113.226, 13.3730
2968.217468, 113.226, 13.0093
2968.553925, 113.226, 12.6445
2968.890381, 113.226, 12.2798
2969.226837, 113.226, 11.9141
2969.563293, 113.226, 11.5488
2969.899750, 113.225, 11.1826
2970.236206, 113.225, 10.8164
2970.572662, 113.225, 10.4487
2970.909119, 113.225, 10.0820
2971.245575, 113.225, 9.7139
2971.582031, 113.225, 9.3457
2971.918488, 113.225, 8.9771
2972.254944, 113.225, 8.6084
2972.591400, 113.225, 8.2388
2972.927856, 113.225, 7.8691
2973.264313, 113.225, 7.4985
2973.600769, 113.225, 7.1284
2973.937225, 113.225, 6.7568
2974.273682, 113.225, 6.3853
2974.610138, 113.225, 6.0132
2974.946594, 113.225, 5.6416
2975.283051, 113.225, 5.2686
2975.619507, 113.225, 4.8955
2975.955963, 113.225, 4.5215
2976.292419, 113.225, 4.1484
2976.628876, 113.225, 3.7734
2976.965332, 113.225, 3.3984
2977.301788, 113.225, 3.0234
2977.638245, 113.225, 2.6484
2977.974701, 113.225, 2.2720
2978.311157, 113.224, 1.8960
2978.647614, 113.224, 1.5186
2978.984070, 113.224, 1.1421
2979.320526, 113.224, 0.7637
2979.656982, 113.224, 0.3857
2979.993439, 113.224, 0.0073
2980.329895, 113.224, -0.3711
2980.666351, 113.224, -0.7510
2981.002808, 113.224, -1.1304
2981.339264, 113.224, -1.5107
2981.675720, 113.224, -1.8906
2982.012177, 113.224, -2.2720
2982.348633, 113.224, -2.6533
2982.685089, 113.224, -3.0352
2983.021545, 113.224, -3.4170
2983.358002, 113.224, -3.7998
2983.694458, 113.224, -4.1826
2984.030914, 113.224, -4.5664
2984.367371, 113.224, -4.9497
2984.703827, 113.224, -5.3345
2985.040283, 113.224, -5.7188
2985.376740, 113.224, -6.1040
2985.713196, 113.224, -6.4888
2986.049652, 113.224, -6.8750
2986.386108, 113.223, -7.2607
2986.722565, 113.223, -7.6479
2987.059021, 113.223, -8.0347
2987.395477, 113.223, -8.4224
2987.731934, 113.223, -8.8105
2988.068390, 113.223, -9.1987
2988.404846, 113.223, -9.5869
2988.741302, 113.223, -9.9766
2989.077759, 113.223, -10.3652
2989.414215, 113.223, -10.7559
2989.750671, 113.223, -11.1455
2990.087128, 113.223, -11.5366
2990.423584, 113.223, -11.9282
2990.760040, 113.223, -12.3193
2991.096497, 113.223, -12.7109
2991.432953, 113.223, -13.1040
2991.769409, 113.223, -13.4961
2992.105865, 113.223, -13.8896
2992.442322, 113.223, -14.2827
2992.778778, 113.223, -14.6772
2993.115234, 113.223, -15.0718
2993.451691, 113.223, -15.4663
2993.788147, 113.223, -15.8613
2994.124603, 113.223, -16.2573
2994.461060, 113.223, -16.6528
2994.797516, 113.222, -17.0498
2995.133972, 113.222, -17.4458
2995.470428, 113.222, -17.8438
2995.806885, 113.222, -18.2412
2996.143341, 113.222, -18.6392
2996.479797, 113.222, -19.0371
2996.816254, 113.222, -19.4365
2997.152710, 113.222, -19.8354
2997.489166, 113.222, -20.2354
2997.825623, 113.222, -20.6353
2998.162079, 113.222, -21.0361
2998.498535, 113.222, -21.4370
2998.834991, 113.222, -21.8384
2999.171448, 113.222, -22.2393
2999.507904, 113.222, -22.6421
2999.844360, 113.222, -23.0439
3000.180817, 113.222, -23.4473
3000.517273, 113.222, -23.8501
3000.853729, 113.222, -24.2544
3001.190186, 113.222, -24.6582
3001.526642, 113.222, -25.0630
3001.863098, 113.222, -25.4673
3002.199554, 113.222, -25.8730
3002.536011, 113.222, -26.2783
3002.872467, 113.221, -26.6851
3003.208923, 113.221, -27.0908
3003.545380, 113.221, -27.4980
3003.881836, 113.221, -27.9058
3004.218292, 113.221, -28.3135
3004.554749, 113.221, -28.7207
3004.891205, 113.221, -29.1299
3005.227661, 113.221, -29.5386
